ARS20190603034829.BILL;243;10312506;122453184;51297028;30.06.20190;         0,00;         0,00;       478,31;        99,74;         0,00;         0,00;        12,33;         0,00;         0,00;       590,38;
ARS20190603034829.BILL;245;10312806;122453186;51297163;30.06.20190;     2 385,00;         0,00;         9,00;         0,00;         0,00;         0,00;         0,00;         0,00;         0,00;     2 394,00;
ARS20190603034829.BILL;246;10313306;122453191;51297396;30.06.20190;         0,00;         0,00;         0,00;        25,09;         0,00;         0,00;         0,00;         0,00;         0,00;        25,09;
ARS20190603034829.BILL;247;10313506;122453192;51297481;30.06.20190;       400,00;         0,00;         5,32;       395,45;         0,00;         0,00;       125,00;         0,00;         0,00;       925,77;
ARS20190603034829.BILL;259;10316406;122453205;51298780;30.06.20190;     2 590,00;         0,00;         0,00;         0,00;         0,00;         0,00;         0,00;         0,00;         0,00;     2 590,00;
ARS20190603034829.BILL;262;10316806;122453210;51298959;30.06.20190;     2 503,67;         0,00;         0,00;         0,00;         0,00;       221,27;         0,00;         0,00;         0,00;     2 724,94;
ARS20190603034829.BILL;263;10316905;122447083;51299010;30.06.20190;         0,00;         0,00;         0,00;         2,75;         0,00;         0,00;        32,00;         0,00;         0,00;        34,75;
ARS20190603034829.BILL;267;10317706;122453215;51299378;30.06.20190;         0,00;         0,00;       184,44;        91,11;         0,00;         0,00;        35,00;         0,00;         0,00;       310,55;
ARS20190603034829.BILL;268;10317806;122453216;51299440;30.06.20190;     2 590,00;         0,00;         0,00;       575,62;         0,00;         0,00;       230,00;         0,00;         0,00;     3 395,62;
ARS20190603034829.BILL;269;10318206;122453218;51299618;30.06.20190;     2 590,00;         0,00;         0,00;         2,33;         0,00;         0,00;       128,00;         0,00;         0,00;     2 720,33;
ARS20190603034829.BILL;271;10318706;122453221;51299821;30.06.20190;         0,00;         0,00;        13,93;        74,08;         0,00;         0,00;         7,00;         0,00;         0,00;        95,01;
ARS20190603034829.BILL;272;10319105;122447096;51299999;30.06.20190;     2 590,00;         0,00;         0,00;         0,00;         0,00;         0,00;       410,00;         0,00;         0,00;     3 000,00;
ARS20190603034829.BILL;274;10319406;122453225;51300138;30.06.20190;     3 799,00;         0,00;         0,00;         0,00;         0,00;         0,00;         4,25;         0,00;         0,00;     3 803,25;
ARS20190603034829.BILL;275;10319606;122453226;51300226;30.06.20190;         0,00;         0,00;       795,30;       851,20;         0,00;         0,00;         0,00;         0,00;         0,00;     1 646,50;
ARS20190603034829.BILL;277;10320606;122453228;51300671;30.06.20190;     2 790,00;         0,00;         0,00;        12,67;         0,00;         0,00;        48,00;         0,00;         0,00;     2 850,67;
ARS20190603034829.BILL;281;10321606;122453233;51301118;30.06.20190;         0,00;         0,00;        15,31;       154,52;         0,00;         1,85;         0,00;         0,00;         0,00;       171,68;
ARS20190603034829.BILL;284;10322205;122447115;51301365;30.06.20190;     3 590,00;         0,00;        43,27;       847,34;         0,00;       177,14;     1 482,00;         0,00;         0,00;     6 139,75;
ARS20190603034829.BILL;288;10323406;122453241;51301958;30.06.20190;     2 590,00;         0,00;         0,00;         0,00;         0,00;         0,00;         0,00;         0,00;         0,00;     2 590,00;
ARS20190603034829.BILL;292;10324106;122453245;51302256;30.06.20190;     2 290,00;         0,00;       111,00;       346,32;         0,00;         0,00;       396,00;         0,00;         0,00;     3 143,32;
ARS20190603034829.BILL;295;10324806;122453248;51302544;30.06.20190;     2 290,00;         0,00;         0,00;       382,17;         0,00;         0,00;       414,25;     1 760,00;         0,00;     4 846,42;
ARS20190603034829.BILL;296;10325106;122453249;51302713;30.06.20190;         0,00;         0,00;        35,75;         0,00;         0,00;         0,41;         0,00;         0,00;         0,00;        36,16;
ARS20190603034829.BILL;298;10325506;122453252;51302909;30.06.20190;       990,00;         0,00;       310,39;        27,50;         0,00;         0,00;         0,00;         0,00;         0,00;     1 327,89;
ARS20190603034829.BILL;300;10326006;122453254;51303164;30.06.20190;     2 331,00;         0,00;       162,13;       166,33;         0,00;       931,88;     1 817,67;       225,00;         0,00;     5 634,01;
ARS20190603034829.BILL;305;10326606;122453259;51303455;30.06.20190;       754,00;         0,00;        99,58;       391,45;         0,00;         0,00;         0,00;         0,00;         0,00;     1 245,03;
ARS20190603034829.BILL;306;10326805;122447157;51303554;30.06.20190;     5 900,00;         0,00;         0,00;       383,40;     2 208,27;         0,00;       220,00;         0,00;         0,00;     8 711,67;
ARS20190603034829.BILL;311;10327706;122453265;51304000;30.06.20190;         0,00;         0,00;         7,52;        46,75;         0,00;         0,00;         0,00;         0,00;         0,00;        54,27;
ARS20190603034829.BILL;315;10328706;122453373;51304466;30.06.20190;     2 590,00;         0,00;         0,00;       102,33;         0,00;         0,00;         0,00;         0,00;         0,00;     2 692,33;
ARS20190603034829.BILL;318;10329206;122453376;51304720;30.06.20190;       990,00;         0,00;       225,59;       183,60;         0,00;         0,00;        34,20;         0,00;         0,00;     1 433,39;
ARS20190603034829.BILL;319;10329806;122453377;51305020;30.06.20190;     2 590,00;         0,00;         0,00;       696,34;         0,00;         0,11;     3 000,00;         0,00;         0,00;     6 286,45;
ARS20190603034829.BILL;320;10329906;122453378;51305067;30.06.20190;     2 290,00;         0,00;         0,00;     4 855,02;         0,00;         0,00;     2 412,00;         0,00;         0,00;     9 557,02;
ARS20190603034829.BILL;321;10330106;122453380;51305164;30.06.20190;     2 890,00;         0,00;         0,00;       220,00;         0,00;         0,00;        12,00;         0,00;         0,00;     3 122,00;
ARS20190603034829.BILL;325;10331206;122453385;51305704;30.06.20190;     1 100,13;         0,00;       123,76;       290,70;         0,00;         0,00;        13,68;         0,00;         0,00;     1 528,27;
ARS20190603034829.BILL;326;10331406;122453387;51305807;30.06.20190;         0,00;         0,00;     1 144,37;       790,27;         0,00;         0,00;       521,00;         0,00;         0,00;     2 455,64;
ARS20190603034829.BILL;331;10332606;122453393;51306403;30.06.20190;     2 290,00;         0,00;         0,00;        42,17;         0,00;         0,00;         0,00;         0,00;         0,00;     2 332,17;
ARS20190603034829.BILL;332;10332805;122447218;51306502;30.06.20190;     2 900,00;         0,00;         0,00;        34,05;         0,00;         0,00;         0,00;       390,00;         0,00;     3 324,05;
ARS20190603034829.BILL;335;10333106;122453397;51306642;30.06.20190;         0,00;         0,00;        40,70;        77,55;         0,00;         0,00;         0,00;         0,00;         0,00;       118,25;
ARS20190603034829.BILL;337;10333406;122453400;51306772;30.06.20190;       200,00;         0,00;        43,81;       496,25;         0,00;         0,00;         0,00;         0,00;         0,00;       740,06;
ARS20190603034829.BILL;338;10333706;122453401;51306923;30.06.20190;         0,00;         0,00;        54,09;         0,00;         0,00;         0,00;         6,84;         0,00;         0,00;        60,93;
ARS20190603034829.BILL;339;10333806;122453402;51306975;30.06.20190;         0,00;         0,00;       250,24;        34,10;         0,00;       729,35;         0,00;         0,00;         0,00;     1 013,69;
ARS20190603034829.BILL;345;10335406;122453409;51307737;30.06.20190;         0,00;         0,00;         0,00;         0,00;         0,00;         0,12;         0,00;         0,00;         0,00;         0,12;
ARS20190603034829.BILL;346;10336506;122453411;51308275;30.06.20190;     2 290,00;         0,00;         0,00;     2 109,33;         0,00;         0,00;       472,00;         0,00;         0,00;     4 871,33;
