ARS20190301082039.BILL;82;114716894;20442305;114716894;00419070;31.03.20190;01.03.2019;31.03.2019;-479,06;0,00;0,00;0,00;0;0,00;0,00;-479,06;479,06;
ARS20190301082039.BILL;83;114716901;20445705;114716901;00419071;31.03.20190;01.03.2019;31.03.2019;-483,30;0,00;0,00;0,00;0;0,00;0,00;-483,30;483,30;
ARS20190301082039.BILL;84;114716924;20456505;114716924;00419072;31.03.20190;01.03.2019;31.03.2019;-6 268,25;0,00;0,00;0,00;0;0,00;0,00;-6 268,25;6 268,25;
ARS20190301082039.BILL;85;114716926;20458205;114716926;00419073;31.03.20190;01.03.2019;31.03.2019;0,00;0,00;0,00;0,00;0;0,00;0,00;0,00;0,00;
ARS20190301082039.BILL;86;114716933;20464705;114716933;00419074;31.03.20190;01.03.2019;31.03.2019;2 447,19;1 930,00;0,00;0,00;0;2 000,00;0,00;2 377,19;0,00;
ARS20190301082039.BILL;87;114716937;20468005;114716937;00419075;31.03.20190;01.03.2019;31.03.2019;-358 408,25;0,00;0,00;0,00;0;0,00;0,00;-358 408,25;358 408,25;
ARS20190301082039.BILL;88;114716961;20483505;114716961;00419077;31.03.20190;01.03.2019;31.03.2019;-15 699,36;0,00;0,00;0,00;0;0,00;0,00;-15 699,36;15 699,36;
ARS20190301082039.BILL;89;114717057;20557005;114717057;00419078;31.03.20190;01.03.2019;31.03.2019;-2 322,58;0,00;0,00;0,00;0;0,00;0,00;-2 322,58;2 322,58;
ARS20190301082039.BILL;90;114717101;20589005;114717101;00419079;31.03.20190;01.03.2019;31.03.2019;-1 382,35;0,00;0,00;0,00;0;0,00;0,00;-1 382,35;1 382,35;
ARS20190301082039.BILL;91;114717131;20605205;114717131;00419080;31.03.20190;01.03.2019;31.03.2019;0,00;0,00;0,00;0,00;0;0,00;0,00;0,00;0,00;
ARS20190301082039.BILL;92;114717132;20606005;114717132;00419081;31.03.20190;01.03.2019;31.03.2019;-43 840,77;0,00;0,00;0,00;0;0,00;0,00;-43 840,77;43 840,77;
ARS20190301082039.BILL;93;114717135;20607705;114717135;00419082;31.03.20190;01.03.2019;31.03.2019;-14,07;0,00;0,00;0,00;0;0,00;0,00;-14,07;14,07;
ARS20190301082039.BILL;94;114717139;20609305;114717139;00419083;31.03.20190;01.03.2019;31.03.2019;0,31;0,00;0,00;0,00;0;0,00;0,00;0,31;0,00;
ARS20190301082039.BILL;95;114717242;20681205;114717242;00419084;31.03.20190;01.03.2019;31.03.2019;-277,68;0,00;0,00;0,00;0;0,00;0,00;-277,68;277,68;
ARS20190301082039.BILL;96;114717280;20699305;114717280;00419086;31.03.20190;01.03.2019;31.03.2019;86 066,82;0,00;0,00;0,00;0;0,00;0,00;86 066,82;0,00;
ARS20190301082039.BILL;97;114717357;20760505;114717357;00419087;31.03.20190;01.03.2019;31.03.2019;4 168,36;3 500,00;0,00;0,00;0;3 500,00;0,00;4 168,36;0,00;
ARS20190301082039.BILL;98;114717381;20781905;114717381;00419088;31.03.20190;01.03.2019;31.03.2019;0,00;0,00;0,00;0,00;0;0,00;0,00;0,00;0,00;
ARS20190301082039.BILL;99;114717382;20782005;114717382;00419089;31.03.20190;01.03.2019;31.03.2019;0,00;0,00;0,00;0,00;0;0,00;0,00;0,00;0,00;
